account_id,customer_id,account_type,currency,balance,created_at,status
ACC0009605,CUST004543,SAVINGS,EUR,3067.41,2023-03-21 16:17:55,SUSPENDED
ACC0009606,CUST006350,CHECKING,CAD,6833.32,2021-11-17 18:14:36,CLOSED
ACC0009607,CUST003871,SAVINGS,GBP,38.0,2025-05-10 14:01:14,ACTIVE
ACC0009608,CUST007626,SAVINGS,SGD,1846.63,2022-08-24 15:01:32,ACTIVE
ACC0009609,CUST008044,CHECKING,EUR,197.95,2024-12-13 23:42:23,ACTIVE
ACC0009610,CUST004626,SAVINGS,JPY,1996.06,2026-06-22 23:21:58,ACTIVE
ACC0009611,CUST009362,BUSINESS,EUR,1278.59,2022-06-27 08:49:31,ACTIVE
ACC0009612,CUST007110,BUSINESS,EUR,2351.65,2026-04-09 17:28:50,ACTIVE
ACC0009613,CUST005749,CHECKING,USD,602.39,2024-06-24 22:47:28,ACTIVE
ACC0009614,CUST003389,SAVINGS,EUR,115.83,2023-06-17 15:56:23,ACTIVE
ACC0009615,CUST001836,SAVINGS,CAD,638.78,2025-03-09 05:03:22,CLOSED
ACC0009616,CUST003072,SAVINGS,JPY,1786.86,2022-04-20 17:05:05,ACTIVE
ACC0009617,CUST005333,CHECKING,AED,3708.83,2022-02-18 18:14:43,ACTIVE
ACC0009618,CUST005117,BUSINESS,USD,268.76,2025-03-04 17:09:57,ACTIVE
ACC0009619,CUST006191,CHECKING,EUR,3761.12,2025-11-23 20:54:22,ACTIVE
ACC0009620,CUST004002,CHECKING,CAD,503.99,2021-11-21 09:44:26,ACTIVE
ACC0009621,CUST001223,BUSINESS,INR,1694.16,2025-08-20 15:46:09,ACTIVE
ACC0009622,CUST001647,CHECKING,EUR,594.74,2025-01-07 03:55:08,ACTIVE
ACC0009623,CUST002058,CHECKING,AED,1364.58,2024-11-10 17:28:04,SUSPENDED
ACC0009624,CUST006485,SAVINGS,EUR,3197.91,2025-09-27 21:18:36,ACTIVE
ACC0009625,CUST000903,BUSINESS,GBP,251.54,2021-09-14 05:32:35,ACTIVE
ACC0009626,CUST004808,CHECKING,JPY,484.98,2023-03-23 15:17:39,ACTIVE
ACC0009627,CUST005070,CHECKING,EUR,1369.16,2024-05-29 01:32:01,CLOSED
ACC0009628,CUST003302,SAVINGS,GBP,19572.88,2026-02-23 13:20:45,SUSPENDED
ACC0009629,CUST006875,SAVINGS,INR,389.23,2022-09-11 04:49:24,ACTIVE
ACC0009630,CUST003914,CHECKING,EUR,12684.81,2022-10-01 04:41:30,SUSPENDED
ACC0009631,CUST000818,CHECKING,EUR,12152.72,2025-09-08 18:25:57,ACTIVE
ACC0009632,CUST003692,BUSINESS,SGD,975.77,2022-07-17 15:20:07,SUSPENDED
ACC0009633,CUST005930,SAVINGS,EUR,766.79,2025-08-25 05:17:03,ACTIVE
ACC0009634,CUST003287,CHECKING,SGD,477.96,2025-09-29 03:15:58,SUSPENDED
ACC0009635,CUST001658,BUSINESS,EUR,1010.46,2023-09-18 08:00:30,ACTIVE
ACC0009636,CUST008264,CHECKING,AED,202.74,2022-12-29 15:29:09,CLOSED
ACC0009637,CUST000192,CHECKING,CAD,1000.76,2025-01-12 15:58:48,SUSPENDED
ACC0009638,CUST004890,CHECKING,AED,6609.45,2026-03-26 22:30:28,ACTIVE
ACC0009639,CUST002321,BUSINESS,EUR,526.74,2024-06-06 17:07:08,ACTIVE
ACC0009640,CUST007998,SAVINGS,CAD,821.5,2025-11-08 07:23:39,ACTIVE
ACC0009641,CUST001516,BUSINESS,USD,142.4,2026-03-12 16:26:01,ACTIVE
ACC0009642,CUST007054,BUSINESS,USD,1717.93,2022-04-02 14:22:57,ACTIVE
ACC0009643,CUST001988,SAVINGS,USD,1506.25,2022-03-01 01:43:21,ACTIVE
ACC0009644,CUST005943,CHECKING,EUR,1183.75,2024-07-30 07:57:15,ACTIVE
ACC0009645,CUST003689,BUSINESS,USD,845.4,2022-09-29 11:12:42,ACTIVE
ACC0009646,CUST006065,SAVINGS,EUR,771.77,2025-12-03 17:37:12,SUSPENDED
ACC0009647,CUST004759,SAVINGS,EUR,2002.76,2024-02-13 12:59:24,CLOSED
ACC0009648,CUST004712,BUSINESS,EUR,1059.36,2022-03-08 06:20:46,ACTIVE
ACC0009649,CUST000961,CHECKING,SGD,1600.33,2025-02-17 05:29:29,SUSPENDED
ACC0009650,CUST001730,BUSINESS,SGD,1419.39,2026-05-05 06:28:53,SUSPENDED
ACC0009651,CUST000349,CHECKING,JPY,4222.2,2025-04-03 18:03:37,ACTIVE
ACC0009652,CUST002772,CHECKING,USD,2471.04,2023-08-21 14:05:39,ACTIVE
ACC0009653,CUST006149,SAVINGS,EUR,1382.2,2022-04-11 07:49:06,ACTIVE
ACC0009654,CUST009832,BUSINESS,AED,6782.54,2025-11-27 06:29:37,SUSPENDED
ACC0009655,CUST009896,CHECKING,EUR,1815.87,2024-09-03 00:33:11,ACTIVE
ACC0009656,CUST000260,BUSINESS,EUR,5249.85,2024-10-22 16:45:30,ACTIVE
ACC0009657,CUST007973,SAVINGS,USD,2271.81,2022-09-23 04:27:03,ACTIVE
ACC0009658,CUST007479,SAVINGS,PKR,120.26,2024-05-07 04:30:05,ACTIVE
ACC0009659,CUST009477,CHECKING,JPY,5249.05,2025-03-07 04:07:32,ACTIVE
ACC0009660,CUST007561,SAVINGS,EUR,1289.76,2025-07-18 22:54:36,CLOSED
ACC0009661,CUST005806,CHECKING,EUR,1030.35,2024-11-14 09:04:19,ACTIVE
ACC0009662,CUST006574,CHECKING,EUR,1537.05,2025-10-09 00:08:56,ACTIVE
ACC0009663,CUST002614,BUSINESS,EUR,724.89,2026-03-29 12:48:49,ACTIVE
ACC0009664,CUST008442,BUSINESS,EUR,1440.05,2025-05-18 22:00:17,ACTIVE
ACC0009665,CUST003216,BUSINESS,PKR,539.02,2021-09-02 20:10:21,SUSPENDED
ACC0009666,CUST007067,SAVINGS,EUR,5060.03,2024-05-19 16:37:40,ACTIVE
ACC0009667,CUST008814,BUSINESS,AUD,956.9,2024-03-16 22:29:59,CLOSED
ACC0009668,CUST009144,BUSINESS,EUR,692.91,2022-09-10 23:12:26,ACTIVE
ACC0009669,CUST002698,CHECKING,EUR,361.44,2022-05-04 05:43:37,ACTIVE
ACC0009670,CUST000058,SAVINGS,SGD,1514.03,2025-04-01 22:19:45,SUSPENDED
ACC0009671,CUST007966,CHECKING,EUR,1372.69,2024-11-20 04:51:41,ACTIVE
ACC0009672,CUST003726,SAVINGS,EUR,1747.79,2022-06-12 13:25:40,CLOSED
ACC0009673,CUST005561,CHECKING,EUR,319.67,2022-05-20 23:06:11,ACTIVE
ACC0009674,CUST007994,SAVINGS,USD,160.55,2024-09-10 02:03:21,ACTIVE
ACC0009675,CUST001449,SAVINGS,CAD,2323.22,2023-05-31 18:29:51,ACTIVE
ACC0009676,CUST002338,BUSINESS,EUR,6513.1,2024-02-07 23:04:45,CLOSED
ACC0009677,CUST007685,CHECKING,EUR,320.02,2021-10-29 01:11:54,CLOSED
ACC0009678,CUST009537,SAVINGS,EUR,7385.91,2024-05-05 07:50:41,ACTIVE
ACC0009679,CUST005524,CHECKING,EUR,1541.78,2022-11-17 15:52:18,ACTIVE
ACC0009680,CUST004860,SAVINGS,EUR,1087.38,2024-03-26 21:37:26,SUSPENDED
ACC0009681,CUST006033,SAVINGS,AUD,680.58,2022-10-30 18:42:19,ACTIVE
ACC0009682,CUST009174,CHECKING,EUR,208.22,2025-04-05 06:10:33,ACTIVE
ACC0009683,CUST002379,BUSINESS,PKR,3587.73,2025-02-24 02:57:50,SUSPENDED
ACC0009684,CUST000303,SAVINGS,SGD,432.37,2026-08-19 16:53:38,CLOSED
ACC0009685,CUST009548,SAVINGS,EUR,430.19,2025-04-25 15:37:52,ACTIVE
ACC0009686,CUST007709,CHECKING,EUR,3605.85,2026-07-01 22:04:45,ACTIVE
ACC0009687,CUST006959,SAVINGS,AED,114.48,2025-06-11 07:29:37,ACTIVE
ACC0009688,CUST007358,BUSINESS,EUR,176.21,2025-02-22 21:37:03,ACTIVE
ACC0009689,CUST009724,SAVINGS,JPY,1073.03,2026-01-15 14:17:33,ACTIVE
ACC0009690,CUST006764,BUSINESS,EUR,1559.22,2025-04-13 19:54:06,ACTIVE
ACC0009691,CUST000623,BUSINESS,AUD,1961.93,2026-07-02 16:51:43,ACTIVE
ACC0009692,CUST009266,BUSINESS,EUR,763.45,2021-09-26 00:55:04,ACTIVE
ACC0009693,CUST004278,SAVINGS,EUR,22844.0,2022-01-30 11:31:02,ACTIVE
ACC0009694,CUST008545,CHECKING,PKR,834.25,2025-08-16 12:08:51,ACTIVE
ACC0009695,CUST007056,BUSINESS,AED,831.35,2026-05-23 23:57:53,ACTIVE
ACC0009696,CUST007241,CHECKING,EUR,421.41,2023-02-19 07:41:16,ACTIVE
ACC0009697,CUST003246,SAVINGS,EUR,1272.44,2025-12-05 20:03:04,ACTIVE
ACC0009698,CUST007204,SAVINGS,SGD,2293.77,2022-08-30 15:00:28,ACTIVE
ACC0009699,CUST008061,CHECKING,JPY,4648.47,2025-01-20 01:04:10,ACTIVE
ACC0009700,CUST000209,CHECKING,USD,183.62,2021-10-01 03:02:12,ACTIVE
ACC0009701,CUST005948,CHECKING,JPY,816.32,2023-11-15 20:38:44,ACTIVE
ACC0009702,CUST005293,CHECKING,EUR,1874.4,2022-08-15 19:39:10,CLOSED
ACC0009703,CUST001316,CHECKING,JPY,2218.24,2023-09-21 19:13:45,ACTIVE
ACC0009704,CUST001529,SAVINGS,AED,1105.28,2025-11-13 18:03:57,ACTIVE
ACC0009705,CUST003056,CHECKING,EUR,2102.56,2025-04-03 21:34:43,SUSPENDED
ACC0009706,CUST000462,BUSINESS,EUR,415.4,2023-12-15 00:25:32,ACTIVE
ACC0009707,CUST004902,CHECKING,AED,7111.63,2022-01-01 19:33:26,ACTIVE
ACC0009708,CUST006062,SAVINGS,PKR,3608.88,2024-02-12 14:16:58,CLOSED
ACC0009709,CUST000518,CHECKING,USD,218.35,2026-06-17 18:09:40,ACTIVE
ACC0009710,CUST004053,SAVINGS,AUD,301.83,2025-09-28 08:24:29,SUSPENDED
ACC0009711,CUST000593,SAVINGS,GBP,312.22,2022-01-04 22:59:05,SUSPENDED
ACC0009712,CUST004394,BUSINESS,USD,2473.93,2023-06-11 10:24:36,ACTIVE
ACC0009713,CUST009072,CHECKING,EUR,234.7,2026-05-05 06:58:26,ACTIVE
ACC0009714,CUST003080,BUSINESS,EUR,737.13,2023-08-25 08:30:45,ACTIVE
ACC0009715,CUST003462,BUSINESS,AED,1892.48,2024-03-30 00:10:35,CLOSED
ACC0009716,CUST006654,BUSINESS,EUR,1012.93,2022-06-16 11:11:24,CLOSED
ACC0009717,CUST001693,CHECKING,EUR,1496.17,2021-09-03 04:49:40,SUSPENDED
ACC0009718,CUST002681,BUSINESS,EUR,305.22,2023-09-05 02:26:15,ACTIVE
ACC0009719,CUST005800,SAVINGS,EUR,2239.09,2022-03-31 14:35:52,ACTIVE
ACC0009720,CUST002239,CHECKING,SGD,525.39,2022-07-04 18:23:13,ACTIVE
ACC0009721,CUST004668,SAVINGS,EUR,742.82,2022-04-08 04:48:00,ACTIVE
ACC0009722,CUST006698,SAVINGS,EUR,1458.67,2024-10-16 19:57:31,ACTIVE
ACC0009723,CUST004256,SAVINGS,EUR,1241.03,2024-09-05 16:50:27,SUSPENDED
ACC0009724,CUST005827,SAVINGS,SGD,1128.65,2025-10-09 09:18:32,ACTIVE
ACC0009725,CUST005422,CHECKING,EUR,445.52,2025-09-28 04:42:41,SUSPENDED
ACC0009726,CUST004285,SAVINGS,GBP,765.51,2022-02-10 01:05:52,ACTIVE
ACC0009727,CUST001274,BUSINESS,EUR,1099.51,2022-03-29 14:24:04,ACTIVE
ACC0009728,CUST004061,BUSINESS,EUR,210.59,2026-03-26 00:30:51,SUSPENDED
ACC0009729,CUST009254,CHECKING,CAD,629.52,2023-07-17 06:06:38,ACTIVE
ACC0009730,CUST007677,CHECKING,JPY,1746.23,2021-10-02 14:37:35,SUSPENDED
ACC0009731,CUST009486,CHECKING,SGD,236.77,2025-08-31 19:15:41,SUSPENDED
ACC0009732,CUST007077,CHECKING,PKR,4393.57,2025-12-20 00:01:42,ACTIVE
ACC0009733,CUST002364,BUSINESS,GBP,5031.81,2024-04-01 07:17:39,ACTIVE
ACC0009734,CUST005488,CHECKING,GBP,246.12,2021-10-27 05:40:44,ACTIVE
ACC0009735,CUST003907,BUSINESS,EUR,5592.29,2025-12-08 07:48:21,CLOSED
ACC0009736,CUST002509,SAVINGS,EUR,923.07,2023-03-10 08:56:38,CLOSED
ACC0009737,CUST005466,CHECKING,PKR,1812.06,2023-10-12 18:26:12,ACTIVE
ACC0009738,CUST004033,CHECKING,GBP,604.27,2024-08-05 16:06:45,CLOSED
ACC0009739,CUST008873,SAVINGS,SGD,3319.78,2024-11-08 19:46:05,ACTIVE
ACC0009740,CUST009248,CHECKING,EUR,1785.25,2021-10-06 23:19:48,SUSPENDED
ACC0009741,CUST002002,BUSINESS,AUD,412.82,2024-02-11 09:42:41,SUSPENDED
ACC0009742,CUST000579,SAVINGS,USD,270.9,2023-08-13 08:27:32,ACTIVE
ACC0009743,CUST008685,CHECKING,AUD,190.12,2022-12-11 01:06:51,SUSPENDED
ACC0009744,CUST000700,SAVINGS,CAD,1374.07,2021-11-09 18:30:40,ACTIVE
ACC0009745,CUST000248,SAVINGS,AUD,2179.75,2022-08-31 03:14:55,ACTIVE
ACC0009746,CUST003594,CHECKING,CAD,2395.05,2023-04-28 21:00:36,CLOSED
ACC0009747,CUST008869,CHECKING,EUR,951.86,2022-01-09 12:28:57,ACTIVE
ACC0009748,CUST003720,BUSINESS,JPY,273.58,2022-12-07 18:17:31,SUSPENDED
ACC0009749,CUST004744,CHECKING,EUR,483.72,2022-09-28 08:12:01,ACTIVE
ACC0009750,CUST007058,BUSINESS,GBP,4371.31,2023-04-28 17:17:50,ACTIVE
ACC0009751,CUST007601,SAVINGS,SGD,613.05,2026-07-01 15:03:19,SUSPENDED
ACC0009752,CUST002332,BUSINESS,GBP,1302.58,2023-10-10 09:40:43,CLOSED
ACC0009753,CUST001068,BUSINESS,JPY,301.64,2024-08-09 03:22:23,CLOSED
ACC0009754,CUST002016,BUSINESS,SGD,1642.38,2023-12-16 10:44:31,ACTIVE
ACC0009755,CUST005381,CHECKING,CAD,633.2,2022-02-01 07:00:09,ACTIVE
ACC0009756,CUST001664,BUSINESS,INR,3850.87,2023-09-30 14:17:28,ACTIVE
ACC0009757,CUST000574,BUSINESS,USD,2774.62,2024-10-29 03:20:55,ACTIVE
ACC0009758,CUST007947,SAVINGS,GBP,604.95,2025-06-26 11:39:21,ACTIVE
ACC0009759,CUST005708,BUSINESS,INR,942.0,2022-05-06 18:04:09,ACTIVE
ACC0009760,CUST000402,SAVINGS,AUD,566.04,2023-08-19 15:53:18,SUSPENDED
ACC0009761,CUST001907,SAVINGS,AUD,199.67,2023-05-03 17:08:17,ACTIVE
ACC0009762,CUST008354,SAVINGS,EUR,391.92,2026-05-31 10:44:30,ACTIVE
ACC0009763,CUST007714,CHECKING,JPY,1391.11,2023-11-12 14:17:22,SUSPENDED
ACC0009764,CUST005001,CHECKING,EUR,1620.21,2023-10-17 04:46:35,ACTIVE
ACC0009765,CUST005201,BUSINESS,EUR,1310.62,2025-10-14 03:40:45,ACTIVE
ACC0009766,CUST006770,SAVINGS,EUR,763.51,2023-01-05 14:01:33,ACTIVE
ACC0009767,CUST009967,SAVINGS,GBP,3359.95,2025-08-14 23:39:50,SUSPENDED
ACC0009768,CUST007567,BUSINESS,GBP,1183.52,2026-05-06 15:27:45,ACTIVE
ACC0009769,CUST009228,SAVINGS,PKR,2550.14,2022-04-10 16:21:06,ACTIVE
ACC0009770,CUST006701,CHECKING,PKR,130.51,2022-10-05 19:56:27,ACTIVE
ACC0009771,CUST007797,CHECKING,EUR,9.91,2022-08-06 04:00:35,ACTIVE
ACC0009772,CUST004334,CHECKING,PKR,1541.55,2024-12-19 02:41:45,ACTIVE
ACC0009773,CUST000703,CHECKING,AUD,198.4,2024-04-25 07:44:34,CLOSED
ACC0009774,CUST001292,BUSINESS,SGD,849.85,2025-09-25 14:54:14,CLOSED
ACC0009775,CUST000661,SAVINGS,AED,763.17,2023-08-16 19:07:38,ACTIVE
ACC0009776,CUST006644,SAVINGS,EUR,7367.85,2024-10-17 14:34:13,CLOSED
ACC0009777,CUST001790,SAVINGS,JPY,1772.23,2022-05-17 04:46:47,ACTIVE
ACC0009778,CUST003827,SAVINGS,EUR,1338.13,2024-05-22 02:00:00,ACTIVE
ACC0009779,CUST000346,SAVINGS,SGD,2994.07,2024-02-05 02:56:16,ACTIVE
ACC0009780,CUST008493,BUSINESS,GBP,1706.5,2026-06-22 10:53:14,ACTIVE
ACC0009781,CUST002463,BUSINESS,EUR,633.2,2024-11-18 06:43:16,SUSPENDED
ACC0009782,CUST007274,SAVINGS,EUR,3967.02,2022-01-21 22:41:13,CLOSED
ACC0009783,CUST008968,CHECKING,AED,289.54,2024-12-04 21:25:16,CLOSED
ACC0009784,CUST007069,CHECKING,GBP,1616.3,2025-05-03 01:40:37,ACTIVE
ACC0009785,CUST001422,BUSINESS,USD,171.21,2022-03-05 21:11:26,ACTIVE
ACC0009786,CUST007714,CHECKING,JPY,1400.71,2025-06-16 08:01:40,ACTIVE
ACC0009787,CUST004392,CHECKING,EUR,1382.42,2025-05-06 18:01:42,ACTIVE
ACC0009788,CUST007009,BUSINESS,AED,8198.82,2025-02-19 13:44:39,ACTIVE
ACC0009789,CUST007233,SAVINGS,EUR,167.68,2023-11-30 20:02:47,CLOSED
ACC0009790,CUST003523,SAVINGS,SGD,533.22,2025-10-10 01:26:34,ACTIVE
ACC0009791,CUST008751,CHECKING,EUR,2943.1,2022-06-01 13:55:25,ACTIVE
ACC0009792,CUST003570,CHECKING,EUR,1639.88,2022-11-25 06:04:00,SUSPENDED
ACC0009793,CUST004306,CHECKING,EUR,1361.53,2023-12-19 21:33:36,ACTIVE
ACC0009794,CUST001230,CHECKING,EUR,348.15,2023-06-06 15:58:10,ACTIVE
ACC0009795,CUST007890,BUSINESS,EUR,539.7,2024-02-10 05:45:13,ACTIVE
ACC0009796,CUST007168,BUSINESS,JPY,4885.61,2025-02-03 10:21:03,SUSPENDED
ACC0009797,CUST002342,SAVINGS,JPY,1030.9,2026-06-06 13:52:39,ACTIVE
ACC0009798,CUST001072,CHECKING,SGD,1720.61,2023-07-11 21:02:49,CLOSED
ACC0009799,CUST004702,SAVINGS,USD,955.06,2023-11-18 22:57:17,ACTIVE
ACC0009800,CUST002795,CHECKING,USD,265.15,2026-02-17 12:46:46,ACTIVE
ACC0009801,CUST003359,SAVINGS,GBP,3362.95,2024-06-06 08:41:01,ACTIVE
ACC0009802,CUST008826,SAVINGS,INR,2005.96,2024-03-02 06:02:49,ACTIVE
ACC0009803,CUST005633,SAVINGS,INR,17444.23,2025-07-11 10:33:44,ACTIVE
ACC0009804,CUST004597,SAVINGS,AUD,324.18,2024-07-19 16:49:46,ACTIVE
ACC0009805,CUST006842,SAVINGS,GBP,2942.71,2022-07-24 13:00:19,ACTIVE
ACC0009806,CUST003179,CHECKING,EUR,227.27,2024-06-11 05:37:40,CLOSED
ACC0009807,CUST001601,SAVINGS,SGD,1324.53,2025-10-23 15:59:53,SUSPENDED
ACC0009808,CUST008746,SAVINGS,AUD,3539.74,2026-02-06 10:59:01,SUSPENDED
ACC0009809,CUST002886,SAVINGS,GBP,91.23,2022-01-01 10:42:12,ACTIVE
ACC0009810,CUST003792,SAVINGS,EUR,857.55,2021-11-10 16:24:19,CLOSED
ACC0009811,CUST000309,CHECKING,EUR,557.88,2024-04-26 02:01:18,SUSPENDED
ACC0009812,CUST008564,BUSINESS,EUR,472.32,2025-12-25 07:03:56,ACTIVE
ACC0009813,CUST003664,BUSINESS,EUR,1741.07,2023-08-16 06:45:35,ACTIVE
ACC0009814,CUST000743,CHECKING,JPY,4208.34,2022-11-28 04:42:21,ACTIVE
ACC0009815,CUST008963,BUSINESS,INR,934.55,2025-03-29 10:06:41,ACTIVE
ACC0009816,CUST007765,BUSINESS,AED,1403.3,2026-08-15 01:11:03,CLOSED
ACC0009817,CUST001705,SAVINGS,INR,1257.86,2025-08-28 10:23:37,ACTIVE
ACC0009818,CUST007104,CHECKING,EUR,1099.01,2023-09-04 12:58:29,SUSPENDED
ACC0009819,CUST008676,CHECKING,EUR,296.72,2025-02-03 23:58:52,CLOSED
ACC0009820,CUST004336,CHECKING,EUR,4146.97,2022-02-05 07:16:20,SUSPENDED
ACC0009821,CUST000619,BUSINESS,EUR,1562.8,2025-05-05 06:30:09,ACTIVE
ACC0009822,CUST004609,SAVINGS,GBP,1761.39,2023-08-15 17:22:53,ACTIVE
ACC0009823,CUST003025,BUSINESS,USD,416.63,2022-02-24 13:59:48,SUSPENDED
ACC0009824,CUST002794,SAVINGS,INR,632.03,2022-04-01 07:14:57,ACTIVE
ACC0009825,CUST007657,CHECKING,GBP,887.7,2025-05-20 11:33:03,ACTIVE
ACC0009826,CUST006186,CHECKING,EUR,174.0,2026-01-26 09:30:41,SUSPENDED
ACC0009827,CUST007496,CHECKING,AED,144.66,2022-12-19 17:34:17,ACTIVE
ACC0009828,CUST003304,CHECKING,SGD,533.31,2022-06-02 15:46:06,ACTIVE
ACC0009829,CUST009241,CHECKING,SGD,2052.93,2021-12-30 13:56:01,CLOSED
ACC0009830,CUST001535,BUSINESS,PKR,500.81,2024-07-06 06:31:15,ACTIVE
ACC0009831,CUST003113,SAVINGS,EUR,322.93,2023-02-28 01:16:46,ACTIVE
ACC0009832,CUST002486,BUSINESS,EUR,412.56,2025-11-24 02:51:56,CLOSED
ACC0009833,CUST003301,BUSINESS,EUR,634.98,2026-05-12 13:02:55,CLOSED
ACC0009834,CUST000114,SAVINGS,SGD,717.21,2023-09-20 22:01:35,ACTIVE
ACC0009835,CUST000111,BUSINESS,JPY,14744.5,2023-08-20 12:38:16,ACTIVE
ACC0009836,CUST000054,BUSINESS,JPY,3887.59,2023-03-06 16:45:46,SUSPENDED
ACC0009837,CUST003766,SAVINGS,EUR,3750.82,2026-03-10 00:43:01,SUSPENDED
ACC0009838,CUST001835,BUSINESS,CAD,4457.29,2024-06-23 01:03:56,ACTIVE
ACC0009839,CUST006584,SAVINGS,EUR,330.77,2024-11-03 14:37:15,ACTIVE
ACC0009840,CUST006758,SAVINGS,PKR,252.94,2026-06-02 21:31:56,SUSPENDED
ACC0009841,CUST003030,BUSINESS,CAD,290.54,2023-08-09 02:37:06,ACTIVE
ACC0009842,CUST003238,BUSINESS,EUR,5439.31,2023-11-16 16:22:49,CLOSED
ACC0009843,CUST006671,BUSINESS,AUD,568.71,2024-05-10 05:48:07,ACTIVE
ACC0009844,CUST003334,CHECKING,EUR,244.29,2022-08-21 13:26:05,CLOSED
ACC0009845,CUST007784,BUSINESS,EUR,653.8,2022-04-17 05:15:52,ACTIVE
ACC0009846,CUST002644,BUSINESS,JPY,823.59,2025-04-12 09:21:19,ACTIVE
ACC0009847,CUST009149,CHECKING,JPY,1513.37,2022-04-22 08:20:45,SUSPENDED
ACC0009848,CUST001232,SAVINGS,JPY,1481.99,2022-02-14 06:41:03,ACTIVE
ACC0009849,CUST003401,BUSINESS,AUD,405.93,2024-11-30 06:59:18,SUSPENDED
ACC0009850,CUST003038,SAVINGS,AED,2496.86,2024-08-04 01:01:44,CLOSED
ACC0009851,CUST008256,BUSINESS,EUR,509.26,2022-06-05 23:02:35,ACTIVE
ACC0009852,CUST000560,CHECKING,SGD,909.11,2024-04-25 20:26:32,ACTIVE
ACC0009853,CUST003279,SAVINGS,EUR,2500.21,2022-06-13 01:37:24,ACTIVE
ACC0009854,CUST001040,SAVINGS,CAD,507.66,2023-06-29 18:38:37,ACTIVE
ACC0009855,CUST003908,CHECKING,EUR,553.79,2026-01-12 02:27:31,SUSPENDED
ACC0009856,CUST005094,CHECKING,GBP,2230.55,2022-12-04 03:55:59,CLOSED
ACC0009857,CUST007759,BUSINESS,EUR,391.79,2023-02-07 10:24:18,ACTIVE
ACC0009858,CUST006614,CHECKING,AUD,691.08,2023-01-19 14:59:07,ACTIVE
ACC0009859,CUST008371,SAVINGS,GBP,2136.43,2025-03-07 15:27:28,ACTIVE
ACC0009860,CUST009796,CHECKING,PKR,12899.08,2022-12-15 19:33:16,ACTIVE
ACC0009861,CUST002620,SAVINGS,AED,2267.62,2023-04-29 02:44:51,CLOSED
ACC0009862,CUST004111,BUSINESS,PKR,1933.66,2024-11-14 18:48:29,SUSPENDED
ACC0009863,CUST001163,CHECKING,GBP,2073.43,2024-07-14 17:05:14,ACTIVE
ACC0009864,CUST000497,CHECKING,EUR,302.53,2025-12-29 21:31:00,SUSPENDED
ACC0009865,CUST001444,SAVINGS,AED,1259.81,2026-04-24 00:47:12,ACTIVE
ACC0009866,CUST008799,CHECKING,USD,1058.15,2023-08-08 07:27:53,ACTIVE
ACC0009867,CUST008702,BUSINESS,JPY,1613.08,2023-12-26 04:59:43,CLOSED
ACC0009868,CUST003987,SAVINGS,SGD,1261.19,2024-12-08 11:47:45,SUSPENDED
ACC0009869,CUST003628,BUSINESS,EUR,1729.59,2022-01-19 19:37:01,CLOSED
ACC0009870,CUST008849,SAVINGS,EUR,754.64,2024-06-20 09:04:51,CLOSED
ACC0009871,CUST009296,CHECKING,AED,1176.54,2022-12-05 09:59:07,ACTIVE
ACC0009872,CUST009113,CHECKING,SGD,251.29,2021-12-06 16:34:17,ACTIVE
ACC0009873,CUST007341,BUSINESS,EUR,747.03,2024-03-22 15:11:14,SUSPENDED
ACC0009874,CUST001580,SAVINGS,EUR,5819.68,2026-04-20 09:55:02,ACTIVE
ACC0009875,CUST009375,SAVINGS,EUR,1607.72,2026-04-14 11:09:31,ACTIVE
ACC0009876,CUST009725,SAVINGS,SGD,1069.44,2022-11-08 09:29:57,ACTIVE
ACC0009877,CUST006910,BUSINESS,USD,10671.67,2024-05-05 18:13:05,SUSPENDED
ACC0009878,CUST002436,CHECKING,CAD,214.22,2022-11-20 11:13:57,ACTIVE
ACC0009879,CUST000701,SAVINGS,AUD,289.64,2024-11-18 05:54:55,ACTIVE
ACC0009880,CUST004924,BUSINESS,SGD,8563.41,2025-08-14 15:48:39,ACTIVE
ACC0009881,CUST001625,BUSINESS,PKR,1158.81,2022-04-19 13:45:53,ACTIVE
ACC0009882,CUST005582,SAVINGS,AUD,819.67,2023-04-16 08:46:15,CLOSED
ACC0009883,CUST002610,CHECKING,INR,260.07,2025-12-13 13:28:53,ACTIVE
ACC0009884,CUST006371,SAVINGS,INR,1876.63,2025-11-29 03:50:08,SUSPENDED
ACC0009885,CUST000482,CHECKING,JPY,2107.7,2024-10-30 20:51:32,CLOSED
ACC0009886,CUST009438,SAVINGS,EUR,294.89,2022-06-04 11:17:14,ACTIVE
ACC0009887,CUST008049,CHECKING,EUR,926.74,2024-08-31 02:24:19,ACTIVE
ACC0009888,CUST004538,BUSINESS,AUD,733.17,2025-12-05 01:12:25,ACTIVE
ACC0009889,CUST002465,BUSINESS,GBP,1490.96,2025-01-22 22:20:43,ACTIVE
ACC0009890,CUST004184,SAVINGS,EUR,286.26,2026-07-22 13:29:31,ACTIVE
ACC0009891,CUST001724,CHECKING,USD,4926.27,2024-01-28 01:38:40,ACTIVE
ACC0009892,CUST009206,CHECKING,EUR,3291.14,2021-12-20 21:53:30,ACTIVE
ACC0009893,CUST002100,SAVINGS,USD,709.24,2024-03-10 05:17:53,SUSPENDED
ACC0009894,CUST007315,SAVINGS,EUR,845.81,2026-01-10 10:40:51,SUSPENDED
