transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,currency,payment_method,country,status
TX000071894,ACC0002422,MER00123,2026-08-24 02:01:29,PAYMENT,17.11,USD,CASH,US,COMPLETED
TX000071895,ACC0002098,MER00849,2026-01-04 01:11:10,PURCHASE,66.18,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000071896,ACC0005609,MER00761,2025-10-04 20:31:59,WITHDRAWAL,6.17,EUR,CARD,FR,COMPLETED
TX000071897,ACC0005179,MER00650,2026-02-05 13:09:02,PAYMENT,38.48,JPY,CASH,JP,COMPLETED
TX000071898,ACC0010388,MER00010,2026-07-05 23:02:01,REFUND,41.87,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000071899,ACC0003573,MER00823,2026-03-15 23:21:24,PURCHASE,38.02,SGD,CASH,SG,COMPLETED
TX000071900,ACC0011730,MER00247,2025-10-14 12:46:41,PURCHASE,10.59,EUR,CARD,FR,COMPLETED
TX000071901,ACC0003118,MER00571,2026-03-08 17:58:15,REFUND,11.94,JPY,DIGITAL_WALLET,JP,PENDING
TX000071902,ACC0001655,MER00910,2026-07-22 09:02:47,WITHDRAWAL,67.43,EUR,CASH,FR,COMPLETED
TX000071903,ACC0000299,MER00151,2026-05-05 05:25:55,PURCHASE,20.91,INR,CARD,IN,COMPLETED
TX000071904,ACC0009179,MER00643,2026-07-27 17:18:34,PURCHASE,63.35,CAD,DIRECT_DEBIT,CA,FAILED
TX000071905,ACC0005055,MER00192,2025-08-10 02:08:45,WITHDRAWAL,16.95,CAD,BANK_TRANSFER,CA,REVERSED
TX000071906,ACC0002343,MER00532,2025-12-14 21:39:40,PURCHASE,763.92,JPY,CARD,JP,COMPLETED
TX000071907,ACC0000927,MER00158,2025-10-07 18:50:56,PURCHASE,24.35,EUR,CARD,FR,COMPLETED
TX000071908,ACC0011693,MER00862,2026-06-05 15:46:04,PURCHASE,123.14,AED,CARD,AE,COMPLETED
TX000071909,ACC0008134,MER00751,2026-04-30 23:43:50,PURCHASE,452.23,JPY,DIGITAL_WALLET,JP,FAILED
TX000071910,ACC0005844,MER00043,2025-12-23 09:21:58,WITHDRAWAL,112.35,AUD,DIGITAL_WALLET,AU,COMPLETED
TX000071911,ACC0009104,MER00906,2026-04-29 06:55:10,PAYMENT,22.45,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000071912,ACC0011258,MER00043,2026-04-21 06:25:09,PURCHASE,29.75,EUR,CARD,FR,COMPLETED
TX000071913,ACC0001263,MER00985,2025-12-15 08:46:11,TRANSFER,0.87,SGD,CASH,SG,PENDING
TX000071914,ACC0005746,MER00775,2025-12-04 23:11:12,PAYMENT,2.52,CAD,CARD,CA,COMPLETED
TX000071915,ACC0003522,MER00100,2025-12-13 10:30:43,WITHDRAWAL,32.49,PKR,CARD,PK,COMPLETED
TX000071916,ACC0004994,MER00675,2026-07-12 00:13:13,PAYMENT,17.46,CAD,DIGITAL_WALLET,CA,COMPLETED
TX000071917,ACC0008752,MER00164,2026-06-14 15:57:10,PURCHASE,9.68,EUR,CARD,FR,COMPLETED
TX000071918,ACC0005181,MER00194,2026-01-06 20:42:49,REFUND,34.38,CAD,CARD,CA,REVERSED
TX000071919,ACC0003572,MER00724,2026-07-11 10:51:06,PURCHASE,17.32,EUR,CARD,FR,REVERSED
TX000071920,ACC0011739,MER00676,2026-05-29 12:15:10,PURCHASE,11.38,CAD,CARD,CA,COMPLETED
TX000071921,ACC0002289,MER00762,2025-09-24 19:45:45,REFUND,99.94,USD,BANK_TRANSFER,US,COMPLETED
TX000071922,ACC0001237,MER00582,2026-01-25 18:49:06,PURCHASE,8.02,EUR,BANK_TRANSFER,FR,FAILED
TX000071923,ACC0009649,MER00936,2026-01-28 16:50:41,PURCHASE,71.31,SGD,CARD,SG,COMPLETED
TX000071924,ACC0005370,MER00861,2026-01-09 09:04:53,WITHDRAWAL,43.11,JPY,DIGITAL_WALLET,JP,REVERSED
TX000071925,ACC0009368,MER00096,2026-07-03 10:26:21,WITHDRAWAL,148.8,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000071926,ACC0007457,MER00807,2026-06-16 10:52:22,REFUND,19.66,AUD,CARD,AU,COMPLETED
TX000071927,ACC0007000,MER00460,2025-08-17 13:05:05,PURCHASE,7.53,GBP,CARD,GB,COMPLETED
TX000071928,ACC0005400,MER00695,2026-06-13 19:06:11,REFUND,16.47,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000071929,ACC0001456,MER00013,2026-05-04 15:58:42,TRANSFER,31.65,AUD,CARD,AU,PENDING
TX000071930,ACC0001646,MER00676,2025-09-08 16:45:13,PURCHASE,98.15,PKR,CASH,PK,COMPLETED
TX000071931,ACC0004108,MER00954,2025-09-18 06:09:37,WITHDRAWAL,80.32,JPY,CARD,JP,COMPLETED
TX000071932,ACC0001643,MER00570,2025-12-21 05:02:32,PURCHASE,26.07,USD,BANK_TRANSFER,US,COMPLETED
TX000071933,ACC0006870,MER00655,2026-06-11 06:45:58,WITHDRAWAL,30.42,EUR,CARD,FR,COMPLETED
TX000071934,ACC0001355,MER00628,2026-03-27 12:31:25,PURCHASE,71.32,EUR,CASH,FR,COMPLETED
TX000071935,ACC0004050,MER00238,2026-08-23 07:18:20,PURCHASE,105.72,GBP,CASH,GB,COMPLETED
TX000071936,ACC0010970,MER00150,2025-12-02 19:12:03,REFUND,47.44,EUR,CARD,FR,COMPLETED
TX000071937,ACC0010284,MER00936,2026-05-10 17:36:50,TRANSFER,45.47,INR,CARD,IN,COMPLETED
TX000071938,ACC0000878,MER00518,2026-06-03 10:44:32,PAYMENT,43.03,AUD,CASH,AU,PENDING
TX000071939,ACC0000653,MER00400,2026-05-02 01:10:36,PURCHASE,44.53,AED,DIRECT_DEBIT,AE,COMPLETED
TX000071940,ACC0003571,MER00827,2025-11-30 07:18:07,WITHDRAWAL,44.59,EUR,BANK_TRANSFER,FR,PENDING
TX000071941,ACC0001511,MER00711,2025-09-02 19:59:45,REFUND,11.06,USD,CARD,US,PENDING
TX000071942,ACC0001761,MER00863,2026-02-01 23:12:10,REFUND,5.58,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000071943,ACC0006563,MER00442,2025-12-22 05:27:38,REFUND,12.62,EUR,BANK_TRANSFER,FR,COMPLETED
TX000071944,ACC0001557,MER00403,2025-12-07 14:05:55,REFUND,19.87,EUR,CARD,FR,COMPLETED
TX000071945,ACC0011165,MER00287,2025-12-25 05:23:15,WITHDRAWAL,68.23,SGD,CARD,SG,PENDING
TX000071946,ACC0007009,MER00253,2026-07-21 03:05:38,REFUND,24.58,EUR,DIGITAL_WALLET,FR,PENDING
TX000071947,ACC0008799,MER00127,2026-05-21 19:18:10,PURCHASE,41.4,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000071948,ACC0004286,MER00890,2025-11-13 04:02:53,WITHDRAWAL,35.78,PKR,BANK_TRANSFER,PK,COMPLETED
TX000071949,ACC0009079,MER00117,2025-12-05 03:59:38,TRANSFER,57.17,EUR,DIGITAL_WALLET,FR,PENDING
TX000071950,ACC0006531,MER00478,2026-07-16 06:18:32,PURCHASE,20.68,AED,CARD,AE,REVERSED
TX000071951,ACC0009252,MER00783,2026-03-20 11:38:42,PURCHASE,14.9,EUR,CARD,FR,REVERSED
TX000071952,ACC0004684,MER00925,2025-11-20 14:50:56,PURCHASE,5.41,EUR,CASH,FR,PENDING
TX000071953,ACC0006324,MER00428,2026-08-10 18:32:34,REFUND,47.73,EUR,DIRECT_DEBIT,FR,FAILED
TX000071954,ACC0003305,MER00608,2026-05-04 18:56:01,WITHDRAWAL,1.23,EUR,DIRECT_DEBIT,FR,REVERSED
TX000071955,ACC0007502,MER00654,2025-12-09 10:58:23,PAYMENT,39.64,SGD,CASH,SG,COMPLETED
TX000071956,ACC0009615,MER00070,2026-04-15 10:28:00,WITHDRAWAL,88.02,CAD,CASH,CA,PENDING
TX000071957,ACC0005641,MER00856,2026-02-06 12:43:21,PURCHASE,28.09,EUR,DIRECT_DEBIT,FR,FAILED
TX000071958,ACC0005977,MER00030,2026-02-06 18:11:41,PURCHASE,49.49,AED,CARD,AE,REVERSED
TX000071959,ACC0004076,MER00647,2025-11-24 07:32:59,PURCHASE,20.62,EUR,CASH,FR,COMPLETED
TX000071960,ACC0010661,MER00199,2025-08-02 18:53:05,TRANSFER,32.91,PKR,CARD,PK,REVERSED
TX000071961,ACC0004763,MER00635,2026-07-08 11:00:09,REFUND,27.72,AED,CARD,AE,REVERSED
TX000071962,ACC0003254,MER00046,2026-05-27 14:43:26,WITHDRAWAL,71.11,AUD,CARD,AU,FAILED
TX000071963,ACC0006216,MER00894,2025-11-24 03:31:45,PURCHASE,24.22,EUR,CARD,FR,PENDING
TX000071964,ACC0002132,MER00668,2025-11-19 02:22:55,TRANSFER,8.96,PKR,CARD,PK,COMPLETED
TX000071965,ACC0010291,MER00791,2025-10-19 11:12:28,PURCHASE,47.43,EUR,CARD,FR,PENDING
TX000071966,ACC0011807,MER00016,2026-05-27 03:04:02,PAYMENT,28.79,AUD,DIRECT_DEBIT,AU,COMPLETED
TX000071967,ACC0000167,MER00412,2026-05-29 11:29:20,PURCHASE,15.38,EUR,DIGITAL_WALLET,FR,FAILED
TX000071968,ACC0009258,MER00677,2026-07-06 06:12:08,WITHDRAWAL,67.41,INR,DIRECT_DEBIT,IN,COMPLETED
TX000071969,ACC0010918,MER00494,2025-09-15 15:16:09,WITHDRAWAL,297.74,PKR,CARD,PK,PENDING
TX000071970,ACC0002814,MER00282,2026-05-02 21:02:41,TRANSFER,55.61,JPY,CARD,JP,PENDING
TX000071971,ACC0006616,MER00314,2026-04-10 23:52:33,PURCHASE,79.55,AUD,CARD,AU,COMPLETED
TX000071972,ACC0001592,MER00186,2025-10-20 06:31:02,PURCHASE,39.13,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000071973,ACC0003021,MER00016,2025-12-30 22:42:51,REFUND,159.62,INR,BANK_TRANSFER,IN,COMPLETED
TX000071974,ACC0011528,MER00684,2026-07-09 08:43:34,PAYMENT,67.87,PKR,DIRECT_DEBIT,PK,COMPLETED
TX000071975,ACC0011526,MER00478,2025-10-31 22:39:18,PURCHASE,17.95,INR,DIRECT_DEBIT,IN,COMPLETED
TX000071976,ACC0011739,MER00409,2025-12-03 16:39:38,WITHDRAWAL,63.82,CAD,CARD,CA,REVERSED
TX000071977,ACC0001700,MER00548,2026-02-24 19:43:34,REFUND,53.24,EUR,CARD,FR,REVERSED
TX000071978,ACC0000797,MER00190,2026-01-05 21:52:21,PURCHASE,21.44,EUR,CASH,FR,COMPLETED
TX000071979,ACC0000081,MER00152,2026-02-26 02:30:58,REFUND,129.97,INR,CARD,IN,FAILED
TX000071980,ACC0010970,MER00855,2025-11-19 10:02:58,TRANSFER,8.24,EUR,CARD,FR,REVERSED
TX000071981,ACC0002535,MER00520,2026-07-01 12:02:09,WITHDRAWAL,49.86,EUR,CARD,FR,COMPLETED
TX000071982,ACC0006563,MER00889,2025-10-05 06:49:57,WITHDRAWAL,20.6,EUR,BANK_TRANSFER,FR,COMPLETED
TX000071983,ACC0001233,MER00416,2026-08-11 21:48:22,PURCHASE,5.66,EUR,CARD,FR,COMPLETED
TX000071984,ACC0008720,MER00928,2026-05-18 17:50:16,PURCHASE,37.67,GBP,DIGITAL_WALLET,GB,COMPLETED
TX000071985,ACC0010256,MER00447,2026-08-02 00:34:01,TRANSFER,21.01,INR,CASH,IN,PENDING
TX000071986,ACC0005436,MER00922,2026-02-16 06:43:22,PURCHASE,17.42,CAD,DIGITAL_WALLET,CA,REVERSED
TX000071987,ACC0007850,MER00900,2026-01-22 08:30:14,PURCHASE,10.32,CAD,BANK_TRANSFER,CA,REVERSED
TX000071988,ACC0009308,MER00865,2026-02-19 13:49:53,PURCHASE,302.24,EUR,CARD,FR,COMPLETED
TX000071989,ACC0004507,MER00591,2025-10-29 17:22:47,TRANSFER,2.21,AUD,DIGITAL_WALLET,AU,COMPLETED
TX000071990,ACC0003810,MER00173,2026-04-04 19:28:32,PURCHASE,3.07,PKR,DIGITAL_WALLET,PK,FAILED
TX000071991,ACC0010518,MER00353,2025-08-01 11:53:52,PAYMENT,58.86,INR,CARD,IN,PENDING
TX000071992,ACC0005278,MER00343,2026-02-21 12:31:58,PURCHASE,55.11,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000071993,ACC0011752,MER00630,2026-07-15 09:37:19,PURCHASE,7.18,PKR,CARD,PK,COMPLETED
TX000071994,ACC0002390,MER00786,2026-05-09 23:34:03,PURCHASE,17.15,GBP,CARD,GB,FAILED
TX000071995,ACC0008577,MER00615,2026-05-14 20:31:07,PURCHASE,65.99,AED,DIRECT_DEBIT,AE,COMPLETED
TX000071996,ACC0010742,MER00452,2026-04-12 16:08:36,PURCHASE,24.46,AED,DIRECT_DEBIT,AE,COMPLETED
TX000071997,ACC0008474,MER00490,2026-06-07 01:28:55,PURCHASE,79.5,EUR,CARD,FR,PENDING
TX000071998,ACC0010258,MER00219,2025-09-08 07:02:14,REFUND,31.5,EUR,CARD,FR,REVERSED
TX000071999,ACC0011704,MER00261,2026-05-21 07:21:27,REFUND,18.65,EUR,BANK_TRANSFER,FR,COMPLETED
TX000072000,ACC0008964,MER00624,2026-06-26 13:47:51,TRANSFER,6.66,EUR,CARD,FR,REVERSED
TX000072001,ACC0006808,MER00232,2026-06-23 19:06:09,PURCHASE,30.82,USD,CARD,US,FAILED
TX000072002,ACC0001871,MER00413,2025-08-30 10:20:17,PAYMENT,16.36,GBP,BANK_TRANSFER,GB,PENDING
TX000072003,ACC0008371,MER00612,2026-07-12 05:48:24,WITHDRAWAL,98.99,PKR,CASH,PK,PENDING
TX000072004,ACC0007278,MER00029,2026-01-05 07:48:44,WITHDRAWAL,94.71,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000072005,ACC0006494,MER00496,2025-10-22 20:38:05,WITHDRAWAL,25.28,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000072006,ACC0000309,MER00608,2026-07-31 01:21:34,PAYMENT,31.82,EUR,CARD,FR,COMPLETED
TX000072007,ACC0003112,MER00043,2026-08-21 14:39:00,REFUND,22.02,INR,BANK_TRANSFER,IN,COMPLETED
TX000072008,ACC0008971,MER00838,2026-05-15 04:43:03,PURCHASE,18.47,EUR,BANK_TRANSFER,FR,FAILED
TX000072009,ACC0009213,MER00426,2026-04-11 21:18:29,PURCHASE,10.2,CAD,DIRECT_DEBIT,CA,COMPLETED
TX000072010,ACC0009044,MER00860,2025-08-19 23:47:00,PAYMENT,35.67,EUR,CARD,FR,COMPLETED
TX000072011,ACC0000432,MER00025,2026-07-24 00:03:03,WITHDRAWAL,24.07,USD,DIRECT_DEBIT,US,COMPLETED
TX000072012,ACC0007321,MER00127,2025-08-05 14:31:53,TRANSFER,170.55,AUD,CASH,AU,PENDING
TX000072013,ACC0005046,MER00181,2025-12-17 12:05:46,TRANSFER,22.47,AED,DIRECT_DEBIT,AE,REVERSED
TX000072014,ACC0001039,MER00764,2026-08-23 21:21:27,PURCHASE,466.99,INR,CARD,IN,COMPLETED
TX000072015,ACC0000471,MER00183,2026-04-16 22:35:44,WITHDRAWAL,241.82,PKR,BANK_TRANSFER,PK,COMPLETED
TX000072016,ACC0004013,MER00555,2025-10-19 17:29:03,TRANSFER,15.0,AUD,CARD,AU,COMPLETED
TX000072017,ACC0005335,MER00395,2026-01-01 11:17:49,PURCHASE,30.48,AUD,CARD,AU,COMPLETED
TX000072018,ACC0003282,MER00380,2025-08-09 14:24:14,PURCHASE,6.0,GBP,CARD,GB,FAILED
TX000072019,ACC0010057,MER00620,2025-11-30 15:09:29,PURCHASE,20.86,EUR,CARD,FR,FAILED
TX000072020,ACC0010306,MER00116,2025-12-18 00:12:04,PURCHASE,49.99,AUD,BANK_TRANSFER,AU,PENDING
TX000072021,ACC0011257,MER00391,2026-01-25 22:48:49,PURCHASE,41.52,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000072022,ACC0011817,MER00869,2025-08-19 08:08:02,PAYMENT,13.62,EUR,BANK_TRANSFER,FR,COMPLETED
TX000072023,ACC0008121,MER00164,2026-03-24 16:53:42,WITHDRAWAL,30.44,GBP,DIRECT_DEBIT,GB,COMPLETED
TX000072024,ACC0003709,MER00762,2026-06-11 11:06:58,PURCHASE,57.43,USD,CARD,US,FAILED
TX000072025,ACC0004874,MER00591,2026-04-20 12:29:21,PURCHASE,28.78,EUR,CARD,FR,COMPLETED
TX000072026,ACC0003448,MER00846,2026-03-18 01:24:10,PURCHASE,145.98,EUR,CARD,FR,COMPLETED
TX000072027,ACC0009105,MER00662,2026-04-01 05:56:38,WITHDRAWAL,30.02,GBP,DIRECT_DEBIT,GB,FAILED
TX000072028,ACC0007306,MER00406,2026-04-24 04:59:30,REFUND,5.78,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000072029,ACC0003132,MER00003,2025-12-06 07:29:32,PURCHASE,5.69,SGD,CARD,SG,COMPLETED
TX000072030,ACC0011264,MER00017,2025-11-06 08:59:52,PURCHASE,21.91,EUR,BANK_TRANSFER,FR,COMPLETED
TX000072031,ACC0009697,MER00362,2026-01-19 21:02:11,PURCHASE,8.95,EUR,CARD,FR,REVERSED
TX000072032,ACC0009217,MER00243,2025-12-10 19:49:34,TRANSFER,5.58,JPY,CASH,JP,FAILED
TX000072033,ACC0004180,MER00394,2025-10-03 15:59:12,WITHDRAWAL,20.71,EUR,CARD,FR,REVERSED
TX000072034,ACC0005191,MER00130,2026-01-10 10:06:49,WITHDRAWAL,79.55,AUD,CARD,AU,COMPLETED
TX000072035,ACC0001672,MER00953,2025-12-10 16:43:25,REFUND,19.89,EUR,DIGITAL_WALLET,FR,FAILED
TX000072036,ACC0006317,MER00740,2025-10-21 06:47:51,PURCHASE,47.63,INR,BANK_TRANSFER,IN,PENDING
TX000072037,ACC0004644,MER00624,2026-02-17 03:11:33,WITHDRAWAL,160.92,PKR,DIGITAL_WALLET,PK,REVERSED
TX000072038,ACC0008319,MER00562,2026-06-23 10:26:41,TRANSFER,50.47,USD,BANK_TRANSFER,US,COMPLETED
TX000072039,ACC0001848,MER00063,2026-05-21 14:42:39,TRANSFER,11.87,EUR,CARD,FR,COMPLETED
TX000072040,ACC0003479,MER00002,2026-05-01 23:57:54,REFUND,32.23,EUR,DIRECT_DEBIT,FR,PENDING
TX000072041,ACC0002791,MER00871,2026-07-11 23:36:46,PURCHASE,20.46,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000072042,ACC0011370,MER00223,2026-02-18 00:43:39,PAYMENT,57.58,EUR,CASH,FR,REVERSED
TX000072043,ACC0010745,MER00398,2026-06-20 19:34:29,PURCHASE,40.66,AUD,DIRECT_DEBIT,AU,COMPLETED
TX000072044,ACC0010610,MER00704,2025-11-15 15:36:03,WITHDRAWAL,24.26,EUR,DIGITAL_WALLET,FR,PENDING
TX000072045,ACC0007717,MER00817,2025-12-02 08:11:38,PAYMENT,36.16,PKR,CARD,PK,COMPLETED
TX000072046,ACC0005802,MER00961,2025-08-17 04:57:50,TRANSFER,23.28,GBP,DIGITAL_WALLET,GB,PENDING
TX000072047,ACC0009527,MER00898,2026-04-01 14:50:06,REFUND,5.71,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000072048,ACC0006199,MER00508,2026-06-21 11:43:18,PURCHASE,3.92,AUD,CASH,AU,REVERSED
TX000072049,ACC0010460,MER00131,2025-11-13 07:03:49,WITHDRAWAL,86.61,AUD,BANK_TRANSFER,AU,FAILED
TX000072050,ACC0005337,MER00546,2026-04-09 00:13:16,WITHDRAWAL,102.57,JPY,DIGITAL_WALLET,JP,PENDING
TX000072051,ACC0011601,MER00596,2026-01-19 03:04:40,REFUND,40.67,USD,CARD,US,COMPLETED
TX000072052,ACC0006564,MER00451,2026-08-17 03:56:15,PURCHASE,93.41,EUR,CARD,FR,PENDING
TX000072053,ACC0000495,MER00239,2026-06-07 10:59:00,PURCHASE,218.5,AED,BANK_TRANSFER,AE,REVERSED
TX000072054,ACC0006893,MER00413,2025-08-16 00:15:54,WITHDRAWAL,20.15,SGD,DIRECT_DEBIT,SG,FAILED
TX000072055,ACC0011048,MER00217,2026-07-28 20:25:50,PURCHASE,14.81,SGD,CASH,SG,COMPLETED
TX000072056,ACC0007390,MER00606,2025-12-23 22:34:16,PURCHASE,74.33,USD,BANK_TRANSFER,US,COMPLETED
TX000072057,ACC0001165,MER00074,2025-11-26 12:45:08,TRANSFER,154.03,JPY,CARD,JP,COMPLETED
TX000072058,ACC0000693,MER00356,2026-08-23 07:26:18,PURCHASE,15.8,EUR,DIGITAL_WALLET,FR,REVERSED
TX000072059,ACC0010870,MER00044,2026-01-12 09:41:38,PAYMENT,167.69,GBP,CARD,GB,COMPLETED
TX000072060,ACC0006838,MER00572,2026-07-28 09:21:18,WITHDRAWAL,21.85,USD,DIGITAL_WALLET,US,COMPLETED
TX000072061,ACC0011789,MER00393,2025-09-28 23:49:06,PURCHASE,42.4,JPY,CARD,JP,FAILED
TX000072062,ACC0008304,MER00059,2026-01-27 21:28:55,PURCHASE,22.21,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000072063,ACC0006513,MER00897,2026-03-13 10:25:42,TRANSFER,43.59,SGD,CARD,SG,REVERSED
TX000072064,ACC0003920,MER00242,2026-03-21 18:52:14,PURCHASE,10.43,EUR,CARD,FR,REVERSED
TX000072065,ACC0002024,MER00328,2026-05-17 13:33:52,PAYMENT,102.71,EUR,CASH,FR,FAILED
TX000072066,ACC0009362,MER00082,2026-07-30 13:20:20,PAYMENT,5.48,AED,BANK_TRANSFER,AE,COMPLETED
TX000072067,ACC0003231,MER00053,2026-02-23 09:36:17,WITHDRAWAL,11.85,CAD,CARD,CA,COMPLETED
TX000072068,ACC0007380,MER00709,2025-08-17 02:59:28,PURCHASE,137.89,USD,CARD,US,REVERSED
TX000072069,ACC0002254,MER00643,2026-08-03 08:47:10,REFUND,399.15,EUR,CARD,FR,COMPLETED
TX000072070,ACC0006851,MER00879,2025-08-27 08:17:38,TRANSFER,18.52,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000072071,ACC0000636,MER00990,2025-09-12 22:28:52,REFUND,179.0,PKR,CASH,PK,COMPLETED
TX000072072,ACC0008180,MER00712,2026-07-03 00:18:48,PURCHASE,137.35,EUR,BANK_TRANSFER,FR,COMPLETED
TX000072073,ACC0011271,MER00564,2026-03-30 19:52:57,REFUND,51.86,EUR,CARD,FR,COMPLETED
TX000072074,ACC0005201,MER00738,2026-08-13 13:58:38,REFUND,19.53,GBP,CARD,GB,REVERSED
TX000072075,ACC0008424,MER00081,2025-11-20 17:26:44,PURCHASE,155.02,GBP,DIRECT_DEBIT,GB,FAILED
TX000072076,ACC0001708,MER00052,2026-01-30 12:37:32,WITHDRAWAL,26.92,EUR,DIGITAL_WALLET,FR,FAILED
TX000072077,ACC0008573,MER00815,2025-12-15 06:33:55,REFUND,55.23,CAD,CARD,CA,REVERSED
TX000072078,ACC0007737,MER00791,2026-03-03 21:51:48,PAYMENT,3.07,PKR,CARD,PK,COMPLETED
TX000072079,ACC0006220,MER00033,2025-12-20 03:37:04,WITHDRAWAL,21.26,AUD,BANK_TRANSFER,AU,COMPLETED
TX000072080,ACC0001209,MER00778,2026-03-11 16:47:24,PURCHASE,16.92,JPY,DIRECT_DEBIT,JP,PENDING
TX000072081,ACC0009657,MER00780,2025-08-26 06:21:24,PURCHASE,38.05,USD,CARD,US,REVERSED
TX000072082,ACC0009904,MER00150,2025-10-20 03:37:06,PURCHASE,23.45,EUR,CARD,FR,REVERSED
TX000072083,ACC0008626,MER00945,2026-03-18 10:54:26,REFUND,18.94,USD,CARD,US,COMPLETED
TX000072084,ACC0002671,MER00625,2025-10-16 09:27:49,WITHDRAWAL,32.97,EUR,BANK_TRANSFER,FR,FAILED
TX000072085,ACC0000552,MER00624,2025-10-06 02:39:36,WITHDRAWAL,14.12,GBP,CARD,GB,COMPLETED
TX000072086,ACC0008189,MER00400,2026-08-10 00:10:51,TRANSFER,5.36,GBP,BANK_TRANSFER,GB,COMPLETED
TX000072087,ACC0002406,MER00476,2025-12-29 06:22:09,TRANSFER,20.25,EUR,CASH,FR,COMPLETED
TX000072088,ACC0008022,MER00275,2026-01-13 19:31:08,PURCHASE,25.81,JPY,CARD,JP,COMPLETED
TX000072089,ACC0004987,MER00565,2026-06-14 21:26:11,PAYMENT,75.62,EUR,DIRECT_DEBIT,FR,PENDING
TX000072090,ACC0011012,MER00797,2026-04-24 22:06:02,PURCHASE,26.41,PKR,CASH,PK,COMPLETED
TX000072091,ACC0010721,MER00077,2025-10-04 19:24:42,TRANSFER,50.86,AED,CARD,AE,COMPLETED
TX000072092,ACC0005478,MER00176,2026-04-06 00:39:57,PAYMENT,14.94,AUD,CARD,AU,COMPLETED
TX000072093,ACC0002288,MER00411,2025-10-03 05:32:05,WITHDRAWAL,32.47,EUR,BANK_TRANSFER,FR,COMPLETED
TX000072094,ACC0007423,MER00538,2026-04-13 09:27:33,REFUND,4.93,AED,CASH,AE,COMPLETED
TX000072095,ACC0008361,MER00315,2026-04-27 22:26:31,PURCHASE,16.59,AED,CARD,AE,FAILED
TX000072096,ACC0003981,MER00641,2026-06-03 21:53:46,REFUND,1.66,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000072097,ACC0010256,MER00982,2025-10-25 14:04:31,PURCHASE,8.94,INR,BANK_TRANSFER,IN,COMPLETED
TX000072098,ACC0005572,MER00954,2026-03-27 23:35:32,WITHDRAWAL,8.16,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000072099,ACC0007031,MER00281,2026-06-22 20:54:21,PURCHASE,65.16,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000072100,ACC0004710,MER00160,2026-03-25 13:12:07,PURCHASE,48.78,CAD,BANK_TRANSFER,CA,PENDING
TX000072101,ACC0000325,MER00799,2026-07-22 20:58:54,PURCHASE,107.24,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000072102,ACC0002500,MER00928,2025-12-03 13:22:21,WITHDRAWAL,7.76,EUR,CARD,FR,COMPLETED
TX000072103,ACC0004104,MER00966,2026-02-03 15:07:33,REFUND,81.76,SGD,BANK_TRANSFER,SG,FAILED
TX000072104,ACC0006414,MER00243,2026-05-22 16:35:03,TRANSFER,17.56,JPY,CARD,JP,COMPLETED
TX000072105,ACC0005468,MER00107,2026-03-24 04:47:40,PURCHASE,238.32,INR,DIGITAL_WALLET,IN,COMPLETED
TX000072106,ACC0011217,MER00889,2026-04-20 21:31:12,WITHDRAWAL,27.21,CAD,CARD,CA,COMPLETED
TX000072107,ACC0007830,MER00402,2026-06-06 00:20:24,WITHDRAWAL,193.62,EUR,CASH,FR,COMPLETED
TX000072108,ACC0011182,MER00334,2025-11-05 04:32:00,WITHDRAWAL,783.79,INR,CASH,IN,COMPLETED
TX000072109,ACC0011884,MER00897,2026-04-17 19:21:36,PURCHASE,52.76,EUR,CASH,FR,REVERSED
TX000072110,ACC0011716,MER00664,2025-12-04 11:05:02,WITHDRAWAL,235.07,CAD,BANK_TRANSFER,CA,COMPLETED
TX000072111,ACC0010220,MER00100,2026-06-05 21:39:54,WITHDRAWAL,23.01,JPY,DIRECT_DEBIT,JP,COMPLETED
TX000072112,ACC0009426,MER00683,2025-08-05 00:08:48,TRANSFER,140.13,AUD,DIGITAL_WALLET,AU,REVERSED
TX000072113,ACC0000966,MER00584,2026-03-11 06:30:40,TRANSFER,30.87,AUD,DIRECT_DEBIT,AU,FAILED
TX000072114,ACC0005795,MER00372,2026-02-20 18:37:00,PURCHASE,61.79,CAD,CARD,CA,PENDING
TX000072115,ACC0006293,MER00610,2026-06-01 05:36:43,PAYMENT,57.7,GBP,CARD,GB,COMPLETED
